Datetime,Open,High,Low,Close,Adj Close,Volume
2021-07-08 09:30:00-04:00,68.33000183105469,68.33999633789062,67.88999938964844,67.94999694824219,67.94999694824219,84631
2021-07-08 09:31:00-04:00,67.94999694824219,67.94999694824219,67.70999908447266,67.93000030517578,67.93000030517578,9071
2021-07-08 09:32:00-04:00,67.73999786376953,67.8499984741211,67.62000274658203,67.66999816894531,67.66999816894531,7476
2021-07-08 09:33:00-04:00,67.63999938964844,67.69000244140625,67.55000305175781,67.63999938964844,67.63999938964844,12009
2021-07-08 09:34:00-04:00,67.69000244140625,67.70999908447266,67.5199966430664,67.58999633789062,67.58999633789062,16149
2021-07-08 09:35:00-04:00,67.5999984741211,67.66999816894531,67.41999816894531,67.5999984741211,67.5999984741211,32092
2021-07-08 09:36:00-04:00,67.54000091552734,67.62000274658203,67.5199966430664,67.54000091552734,67.54000091552734,11058
2021-07-08 09:37:00-04:00,67.51499938964844,67.58000183105469,67.41999816894531,67.58000183105469,67.58000183105469,5249
2021-07-08 09:38:00-04:00,67.55999755859375,67.58000183105469,67.47000122070312,67.52999877929688,67.52999877929688,6808
2021-07-08 09:39:00-04:00,67.5199966430664,67.55999755859375,67.48999786376953,67.55999755859375,67.55999755859375,13656
2021-07-08 09:40:00-04:00,67.58000183105469,67.5999984741211,67.47000122070312,67.47000122070312,67.47000122070312,6411
2021-07-08 09:41:00-04:00,67.51000213623047,67.51000213623047,67.41999816894531,67.45999908447266,67.45999908447266,4154
2021-07-08 09:42:00-04:00,67.45999908447266,67.55999755859375,67.44000244140625,67.53500366210938,67.53500366210938,8014
2021-07-08 09:43:00-04:00,67.51000213623047,67.61000061035156,67.51000213623047,67.58000183105469,67.58000183105469,12616
2021-07-08 09:44:00-04:00,67.58000183105469,67.58000183105469,67.52999877929688,67.53500366210938,67.53500366210938,6447
2021-07-08 09:45:00-04:00,67.53500366210938,67.55999755859375,67.46499633789062,67.46499633789062,67.46499633789062,5146
2021-07-08 09:46:00-04:00,67.5199966430664,67.55000305175781,67.51000213623047,67.54000091552734,67.54000091552734,18105
2021-07-08 09:47:00-04:00,67.54000091552734,67.55000305175781,67.4800033569336,67.4800033569336,67.4800033569336,15302
2021-07-08 09:48:00-04:00,67.49500274658203,67.51000213623047,67.37000274658203,67.51000213623047,67.51000213623047,9630
2021-07-08 09:49:00-04:00,67.48500061035156,67.54000091552734,67.48500061035156,67.50499725341797,67.50499725341797,10230
2021-07-08 09:50:00-04:00,67.51000213623047,67.54000091552734,67.47000122070312,67.51000213623047,67.51000213623047,10652
2021-07-08 09:51:00-04:00,67.51000213623047,67.63999938964844,67.51000213623047,67.62999725341797,67.62999725341797,16970
2021-07-08 09:52:00-04:00,67.65180206298828,67.70999908447266,67.63999938964844,67.66999816894531,67.66999816894531,4420
2021-07-08 09:53:00-04:00,67.6500015258789,67.72000122070312,67.6500015258789,67.69999694824219,67.69999694824219,5558
2021-07-08 09:54:00-04:00,67.69999694824219,67.76499938964844,67.69999694824219,67.75,67.75,7451
2021-07-08 09:55:00-04:00,67.7699966430664,67.83999633789062,67.74500274658203,67.80000305175781,67.80000305175781,5536
2021-07-08 09:56:00-04:00,67.82980346679688,67.82980346679688,67.7699966430664,67.79000091552734,67.79000091552734,5361
2021-07-08 09:57:00-04:00,67.79000091552734,67.83000183105469,67.79000091552734,67.80000305175781,67.80000305175781,3867
2021-07-08 09:58:00-04:00,67.80000305175781,67.8499984741211,67.79000091552734,67.81999969482422,67.81999969482422,17428
2021-07-08 09:59:00-04:00,67.83000183105469,67.91999816894531,67.81999969482422,67.9000015258789,67.9000015258789,11399
2021-07-08 10:00:00-04:00,67.87999725341797,67.90499877929688,67.87000274658203,67.88500213623047,67.88500213623047,16733
2021-07-08 10:01:00-04:00,67.9000015258789,67.91999816894531,67.81999969482422,67.82499694824219,67.82499694824219,8220
2021-07-08 10:02:00-04:00,67.80999755859375,67.81999969482422,67.7300033569336,67.7300033569336,67.7300033569336,6443
2021-07-08 10:03:00-04:00,67.75,67.82499694824219,67.75,67.82499694824219,67.82499694824219,7287
2021-07-08 10:04:00-04:00,67.82499694824219,67.9000015258789,67.81999969482422,67.87999725341797,67.87999725341797,5608
2021-07-08 10:05:00-04:00,67.88500213623047,67.88500213623047,67.83000183105469,67.87000274658203,67.87000274658203,6595
2021-07-08 10:06:00-04:00,67.87000274658203,67.87000274658203,67.83999633789062,67.8550033569336,67.8550033569336,2949
2021-07-08 10:07:00-04:00,67.8499984741211,67.9000015258789,67.81999969482422,67.88999938964844,67.88999938964844,6525
2021-07-08 10:08:00-04:00,67.88999938964844,67.94000244140625,67.87999725341797,67.93000030517578,67.93000030517578,4226
2021-07-08 10:09:00-04:00,67.93000030517578,67.94000244140625,67.87000274658203,67.87000274658203,67.87000274658203,4081
2021-07-08 10:10:00-04:00,67.86499786376953,67.91000366210938,67.83999633789062,67.91000366210938,67.91000366210938,5282
2021-07-08 10:11:00-04:00,67.91999816894531,67.95999908447266,67.91000366210938,67.91999816894531,67.91999816894531,5480
2021-07-08 10:12:00-04:00,67.93000030517578,67.93000030517578,67.9000015258789,67.9000015258789,67.9000015258789,4876
2021-07-08 10:13:00-04:00,67.9000015258789,67.91999816894531,67.87999725341797,67.91999816894531,67.91999816894531,3749
2021-07-08 10:14:00-04:00,67.91000366210938,67.91999816894531,67.88999938964844,67.88999938964844,67.88999938964844,2434
2021-07-08 10:15:00-04:00,67.88999938964844,67.9000015258789,67.83000183105469,67.83999633789062,67.83999633789062,4260
2021-07-08 10:16:00-04:00,67.83999633789062,67.83999633789062,67.80000305175781,67.81999969482422,67.81999969482422,15387
2021-07-08 10:17:00-04:00,67.81999969482422,67.81999969482422,67.80999755859375,67.80999755859375,67.80999755859375,1415
2021-07-08 10:18:00-04:00,67.80999755859375,67.80999755859375,67.75,67.75,67.75,3634
2021-07-08 10:19:00-04:00,67.73500061035156,67.76000213623047,67.7300033569336,67.75,67.75,4483
2021-07-08 10:20:00-04:00,67.75499725341797,67.75499725341797,67.68099975585938,67.69000244140625,67.69000244140625,5838
2021-07-08 10:21:00-04:00,67.68000030517578,67.68000030517578,67.58000183105469,67.58000183105469,67.58000183105469,4484
2021-07-08 10:22:00-04:00,67.57499694824219,67.58999633789062,67.5510025024414,67.58999633789062,67.58999633789062,5341
2021-07-08 10:23:00-04:00,67.59500122070312,67.59500122070312,67.55999755859375,67.55999755859375,67.55999755859375,5465
2021-07-08 10:24:00-04:00,67.56999969482422,67.58999633789062,67.56500244140625,67.56999969482422,67.56999969482422,7584
2021-07-08 10:25:00-04:00,67.58000183105469,67.61000061035156,67.54000091552734,67.61000061035156,67.61000061035156,7155
2021-07-08 10:26:00-04:00,67.625,67.62999725341797,67.55000305175781,67.55000305175781,67.55000305175781,7121
2021-07-08 10:27:00-04:00,67.55000305175781,67.58000183105469,67.51000213623047,67.58000183105469,67.58000183105469,4401
2021-07-08 10:28:00-04:00,67.58000183105469,67.68499755859375,67.55999755859375,67.68499755859375,67.68499755859375,2871
2021-07-08 10:29:00-04:00,67.68499755859375,67.77999877929688,67.68360137939453,67.77999877929688,67.77999877929688,4892
2021-07-08 10:30:00-04:00,67.79000091552734,67.81999969482422,67.79000091552734,67.80500030517578,67.80500030517578,3656
2021-07-08 10:31:00-04:00,67.81999969482422,67.83999633789062,67.81999969482422,67.83999633789062,67.83999633789062,4281
2021-07-08 10:32:00-04:00,67.84500122070312,67.86000061035156,67.76000213623047,67.76000213623047,67.76000213623047,7004
2021-07-08 10:33:00-04:00,67.7699966430664,67.7699966430664,67.72000122070312,67.72000122070312,67.72000122070312,3580
2021-07-08 10:34:00-04:00,67.7300033569336,67.77999877929688,67.7300033569336,67.75499725341797,67.75499725341797,4369
2021-07-08 10:35:00-04:00,67.73999786376953,67.81999969482422,67.73999786376953,67.80500030517578,67.80500030517578,4415
2021-07-08 10:36:00-04:00,67.80000305175781,67.80000305175781,67.72989654541016,67.73560333251953,67.73560333251953,5772
2021-07-08 10:37:00-04:00,67.7300033569336,67.76000213623047,67.70999908447266,67.70999908447266,67.70999908447266,6295
2021-07-08 10:38:00-04:00,67.69000244140625,67.71499633789062,67.66000366210938,67.71499633789062,67.71499633789062,4466
2021-07-08 10:39:00-04:00,67.70999908447266,67.72000122070312,67.69499969482422,67.70999908447266,67.70999908447266,2749
2021-07-08 10:40:00-04:00,67.7300033569336,67.79000091552734,67.68000030517578,67.70999908447266,67.70999908447266,6757
2021-07-08 10:41:00-04:00,67.7249984741211,67.7249984741211,67.7249984741211,67.7249984741211,67.7249984741211,706
2021-07-08 10:42:00-04:00,67.7300033569336,67.80999755859375,67.72000122070312,67.80999755859375,67.80999755859375,3791
2021-07-08 10:43:00-04:00,67.83999633789062,67.94539642333984,67.83999633789062,67.88999938964844,67.88999938964844,6267
2021-07-08 10:44:00-04:00,67.9000015258789,67.91000366210938,67.88999938964844,67.91000366210938,67.91000366210938,3980
2021-07-08 10:45:00-04:00,67.9000015258789,67.94999694824219,67.8949966430664,67.94999694824219,67.94999694824219,2802
2021-07-08 10:46:00-04:00,67.94000244140625,67.94000244140625,67.8949966430664,67.91000366210938,67.91000366210938,4681
2021-07-08 10:47:00-04:00,67.88999938964844,67.9000015258789,67.86499786376953,67.9000015258789,67.9000015258789,2330
2021-07-08 10:48:00-04:00,67.88999938964844,67.8949966430664,67.87000274658203,67.875,67.875,4148
2021-07-08 10:49:00-04:00,67.87000274658203,67.87000274658203,67.86499786376953,67.87000274658203,67.87000274658203,1209
2021-07-08 10:50:00-04:00,67.87999725341797,67.91999816894531,67.87000274658203,67.9000015258789,67.9000015258789,2398
2021-07-08 10:51:00-04:00,67.91000366210938,67.92500305175781,67.9000015258789,67.91000366210938,67.91000366210938,3696
2021-07-08 10:52:00-04:00,67.93000030517578,67.99500274658203,67.93000030517578,67.96499633789062,67.96499633789062,10186
2021-07-08 10:53:00-04:00,67.9552001953125,68.0,67.9552001953125,67.98999786376953,67.98999786376953,3881
2021-07-08 10:54:00-04:00,68.0,68.0199966430664,67.98999786376953,68.01000213623047,68.01000213623047,1414
2021-07-08 10:55:00-04:00,68.01000213623047,68.01000213623047,67.97000122070312,67.98999786376953,67.98999786376953,7278
2021-07-08 10:56:00-04:00,67.98999786376953,68.0199966430664,67.98999786376953,68.00499725341797,68.00499725341797,3235
2021-07-08 10:57:00-04:00,68.00499725341797,68.04000091552734,67.98999786376953,68.03500366210938,68.03500366210938,11037
2021-07-08 10:58:00-04:00,68.02999877929688,68.02999877929688,67.98999786376953,68.01499938964844,68.01499938964844,18075
2021-07-08 10:59:00-04:00,68.0199966430664,68.0250015258789,67.98999786376953,68.0,68.0,4510
2021-07-08 11:00:00-04:00,68.01000213623047,68.0199966430664,67.98999786376953,68.01000213623047,68.01000213623047,3492
2021-07-08 11:01:00-04:00,68.00399780273438,68.00399780273438,67.98500061035156,67.99500274658203,67.99500274658203,7078
2021-07-08 11:02:00-04:00,68.0,68.0425033569336,68.0,68.04000091552734,68.04000091552734,5339
2021-07-08 11:03:00-04:00,68.04000091552734,68.05000305175781,68.01000213623047,68.01000213623047,68.01000213623047,2565
2021-07-08 11:04:00-04:00,68.00499725341797,68.04000091552734,67.9800033569336,68.04000091552734,68.04000091552734,4378
2021-07-08 11:05:00-04:00,68.05999755859375,68.08999633789062,68.04000091552734,68.05500030517578,68.05500030517578,4537
2021-07-08 11:06:00-04:00,68.05500030517578,68.0999984741211,68.05500030517578,68.08999633789062,68.08999633789062,2862
2021-07-08 11:07:00-04:00,68.09500122070312,68.12999725341797,68.09500122070312,68.11499786376953,68.11499786376953,2973
2021-07-08 11:08:00-04:00,68.11000061035156,68.13500213623047,68.08000183105469,68.08999633789062,68.08999633789062,5010
2021-07-08 11:09:00-04:00,68.0999984741211,68.16500091552734,68.0999984741211,68.1500015258789,68.1500015258789,4777
2021-07-08 11:10:00-04:00,68.16000366210938,68.16999816894531,68.16000366210938,68.16000366210938,68.16000366210938,907
2021-07-08 11:11:00-04:00,68.16000366210938,68.18499755859375,68.15499877929688,68.18499755859375,68.18499755859375,7159
2021-07-08 11:12:00-04:00,68.18499755859375,68.19499969482422,68.16999816894531,68.16999816894531,68.16999816894531,3659
2021-07-08 11:13:00-04:00,68.18000030517578,68.20500183105469,68.18000030517578,68.20500183105469,68.20500183105469,1794
2021-07-08 11:14:00-04:00,68.19999694824219,68.20999908447266,68.19000244140625,68.19999694824219,68.19999694824219,2181
2021-07-08 11:15:00-04:00,68.19010162353516,68.19999694824219,68.1449966430664,68.1500015258789,68.1500015258789,5329
2021-07-08 11:16:00-04:00,68.1500015258789,68.19000244140625,68.1500015258789,68.18000030517578,68.18000030517578,5948
2021-07-08 11:17:00-04:00,68.19000244140625,68.19000244140625,68.18000030517578,68.18499755859375,68.18499755859375,1790
2021-07-08 11:18:00-04:00,68.19000244140625,68.21499633789062,68.16310119628906,68.21499633789062,68.21499633789062,6087
2021-07-08 11:19:00-04:00,68.20999908447266,68.20999908447266,68.18499755859375,68.20500183105469,68.20500183105469,5176
2021-07-08 11:20:00-04:00,68.19999694824219,68.22000122070312,68.19999694824219,68.20999908447266,68.20999908447266,4303
2021-07-08 11:21:00-04:00,68.19999694824219,68.2249984741211,68.19999694824219,68.22000122070312,68.22000122070312,3851
2021-07-08 11:22:00-04:00,68.22000122070312,68.23999786376953,68.22000122070312,68.22000122070312,68.22000122070312,3612
2021-07-08 11:23:00-04:00,68.23999786376953,68.26000213623047,68.2300033569336,68.23999786376953,68.23999786376953,4185
2021-07-08 11:24:00-04:00,68.2300033569336,68.2300033569336,68.20999908447266,68.2249984741211,68.2249984741211,3955
2021-07-08 11:25:00-04:00,68.22000122070312,68.22000122070312,68.18000030517578,68.19000244140625,68.19000244140625,4024
2021-07-08 11:26:00-04:00,68.19000244140625,68.2300033569336,68.19000244140625,68.2300033569336,68.2300033569336,2806
2021-07-08 11:27:00-04:00,68.2300033569336,68.2300033569336,68.19999694824219,68.19999694824219,68.19999694824219,887
2021-07-08 11:28:00-04:00,68.19000244140625,68.22000122070312,68.19000244140625,68.21499633789062,68.21499633789062,2682
2021-07-08 11:29:00-04:00,68.20999908447266,68.20999908447266,68.16999816894531,68.18000030517578,68.18000030517578,8765
2021-07-08 11:30:00-04:00,68.18000030517578,68.18499755859375,68.18000030517578,68.18000030517578,68.18000030517578,3269
2021-07-08 11:31:00-04:00,68.18499755859375,68.19999694824219,68.16500091552734,68.16500091552734,68.16500091552734,3379
2021-07-08 11:32:00-04:00,68.16999816894531,68.18000030517578,68.16999816894531,68.18000030517578,68.18000030517578,7903
2021-07-08 11:33:00-04:00,68.18000030517578,68.2249984741211,68.18000030517578,68.2249984741211,68.2249984741211,1185
2021-07-08 11:34:00-04:00,68.2300033569336,68.29000091552734,68.2300033569336,68.29000091552734,68.29000091552734,5761
2021-07-08 11:35:00-04:00,68.30000305175781,68.30000305175781,68.25,68.25499725341797,68.25499725341797,6189
2021-07-08 11:36:00-04:00,68.2699966430664,68.33000183105469,68.2699966430664,68.33000183105469,68.33000183105469,6200
2021-07-08 11:37:00-04:00,68.3499984741211,68.3499984741211,68.31999969482422,68.3499984741211,68.3499984741211,1985
2021-07-08 11:38:00-04:00,68.37000274658203,68.4000015258789,68.36000061035156,68.38999938964844,68.38999938964844,5257
2021-07-08 11:39:00-04:00,68.40499877929688,68.47000122070312,68.40499877929688,68.45999908447266,68.45999908447266,4059
2021-07-08 11:40:00-04:00,68.4800033569336,68.48999786376953,68.44999694824219,68.44999694824219,68.44999694824219,2818
2021-07-08 11:41:00-04:00,68.46499633789062,68.47000122070312,68.44999694824219,68.44999694824219,68.44999694824219,1854
2021-07-08 11:42:00-04:00,68.45999908447266,68.48999786376953,68.45999908447266,68.48999786376953,68.48999786376953,2609
2021-07-08 11:43:00-04:00,68.44999694824219,68.45999908447266,68.44000244140625,68.44000244140625,68.44000244140625,1279
2021-07-08 11:44:00-04:00,68.44999694824219,68.4800033569336,68.44999694824219,68.4800033569336,68.4800033569336,1675
2021-07-08 11:45:00-04:00,68.5,68.51000213623047,68.4800033569336,68.51000213623047,68.51000213623047,3418
2021-07-08 11:46:00-04:00,68.51499938964844,68.52999877929688,68.51000213623047,68.51000213623047,68.51000213623047,2454
2021-07-08 11:47:00-04:00,68.51499938964844,68.55000305175781,68.51499938964844,68.55000305175781,68.55000305175781,1290
2021-07-08 11:48:00-04:00,68.54499816894531,68.58999633789062,68.54499816894531,68.55500030517578,68.55500030517578,1140
2021-07-08 11:49:00-04:00,68.56999969482422,68.58000183105469,68.55000305175781,68.55999755859375,68.55999755859375,3502
2021-07-08 11:50:00-04:00,68.55000305175781,68.58999633789062,68.55000305175781,68.58000183105469,68.58000183105469,2992
2021-07-08 11:51:00-04:00,68.5999984741211,68.61000061035156,68.55999755859375,68.55999755859375,68.55999755859375,4823
2021-07-08 11:52:00-04:00,68.55999755859375,68.58000183105469,68.55999755859375,68.55999755859375,68.55999755859375,2499
2021-07-08 11:53:00-04:00,68.55999755859375,68.55999755859375,68.52999877929688,68.54000091552734,68.54000091552734,3332
2021-07-08 11:54:00-04:00,68.51000213623047,68.55000305175781,68.51000213623047,68.55000305175781,68.55000305175781,1723
2021-07-08 11:55:00-04:00,68.55000305175781,68.55999755859375,68.55000305175781,68.55999755859375,68.55999755859375,783
2021-07-08 11:56:00-04:00,68.54000091552734,68.55999755859375,68.52999877929688,68.55999755859375,68.55999755859375,3623
2021-07-08 11:57:00-04:00,68.55999755859375,68.55999755859375,68.5199966430664,68.52999877929688,68.52999877929688,2063
2021-07-08 11:58:00-04:00,68.53500366210938,68.54000091552734,68.5,68.5,68.5,2407
2021-07-08 11:59:00-04:00,68.5199966430664,68.55999755859375,68.5199966430664,68.55999755859375,68.55999755859375,1672
2021-07-08 12:00:00-04:00,68.56999969482422,68.58000183105469,68.56999969482422,68.56999969482422,68.56999969482422,647
2021-07-08 12:01:00-04:00,68.58999633789062,68.5999984741211,68.55000305175781,68.55000305175781,68.55000305175781,4561
2021-07-08 12:02:00-04:00,68.55999755859375,68.58999633789062,68.55000305175781,68.58999633789062,68.58999633789062,2130
2021-07-08 12:03:00-04:00,68.58000183105469,68.58000183105469,68.58000183105469,68.58000183105469,68.58000183105469,807
2021-07-08 12:04:00-04:00,68.55999755859375,68.58000183105469,68.54000091552734,68.54000091552734,68.54000091552734,3221
2021-07-08 12:05:00-04:00,68.54499816894531,68.55999755859375,68.54499816894531,68.55999755859375,68.55999755859375,732
2021-07-08 12:06:00-04:00,68.57499694824219,68.57499694824219,68.55999755859375,68.55999755859375,68.55999755859375,1990
2021-07-08 12:07:00-04:00,68.55999755859375,68.55999755859375,68.54499816894531,68.55999755859375,68.55999755859375,1470
2021-07-08 12:08:00-04:00,68.55999755859375,68.55999755859375,68.54000091552734,68.54000091552734,68.54000091552734,1376
2021-07-08 12:09:00-04:00,68.55000305175781,68.56999969482422,68.54000091552734,68.54000091552734,68.54000091552734,2666
2021-07-08 12:10:00-04:00,68.54000091552734,68.55000305175781,68.47000122070312,68.48999786376953,68.48999786376953,10766
2021-07-08 12:11:00-04:00,68.5,68.5094985961914,68.43000030517578,68.43000030517578,68.43000030517578,9302
2021-07-08 12:12:00-04:00,68.43000030517578,68.46499633789062,68.43000030517578,68.45999908447266,68.45999908447266,3136
2021-07-08 12:13:00-04:00,68.44000244140625,68.44999694824219,68.44000244140625,68.44999694824219,68.44999694824219,983
2021-07-08 12:14:00-04:00,68.48999786376953,68.48999786376953,68.45999908447266,68.45999908447266,68.45999908447266,2676
2021-07-08 12:15:00-04:00,68.44999694824219,68.4800033569336,68.44999694824219,68.4800033569336,68.4800033569336,1653
2021-07-08 12:16:00-04:00,68.45999908447266,68.4749984741211,68.45999908447266,68.4749984741211,68.4749984741211,2116
2021-07-08 12:17:00-04:00,68.4749984741211,68.4749984741211,68.44000244140625,68.44000244140625,68.44000244140625,2337
2021-07-08 12:18:00-04:00,68.44000244140625,68.5199966430664,68.43000030517578,68.51000213623047,68.51000213623047,16966
